Image_id,Expected
img300.jpg,milhouse_van_houten
img301.jpg,apu_nahasapeemapetilon
img302.jpg,bart_simpson
img303.jpg,krusty_the_clown
img304.jpg,ned_flanders
img305.jpg,ned_flanders
img306.jpg,marge_simpson
img307.jpg,chief_wiggum
img308.jpg,sideshow_bob
img309.jpg,homer_simpson
img31.jpg,comic_book_guy
img310.jpg,edna_krabappel
img311.jpg,lisa_simpson
img312.jpg,kent_brockman
img313.jpg,milhouse_van_houten
img314.jpg,apu_nahasapeemapetilon
img315.jpg,abraham_grampa_simpson
img316.jpg,apu_nahasapeemapetilon
img317.jpg,ned_flanders
img318.jpg,abraham_grampa_simpson
img319.jpg,abraham_grampa_simpson
img32.jpg,charles_montgomery_burns
img320.jpg,nelson_muntz
img321.jpg,charles_montgomery_burns
img322.jpg,nelson_muntz
img323.jpg,moe_szyslak
img324.jpg,nelson_muntz
img325.jpg,moe_szyslak
img326.jpg,moe_szyslak
img327.jpg,charles_montgomery_burns
img328.jpg,edna_krabappel
img329.jpg,ned_flanders
img33.jpg,marge_simpson
img330.jpg,apu_nahasapeemapetilon
img331.jpg,milhouse_van_houten
img332.jpg,moe_szyslak
img333.jpg,moe_szyslak
img334.jpg,lisa_simpson
img335.jpg,principal_skinner
img336.jpg,marge_simpson
img337.jpg,krusty_the_clown
img338.jpg,ned_flanders
img339.jpg,principal_skinner
img34.jpg,edna_krabappel
img340.jpg,marge_simpson
img341.jpg,bart_simpson
img342.jpg,homer_simpson
img343.jpg,kent_brockman
img344.jpg,mayor_quimby
img345.jpg,principal_skinner
img346.jpg,lenny_leonard
img347.jpg,chief_wiggum
img348.jpg,charles_montgomery_burns
img349.jpg,sideshow_bob
img35.jpg,principal_skinner
img350.jpg,principal_skinner
img351.jpg,homer_simpson
img352.jpg,krusty_the_clown
img353.jpg,homer_simpson
img354.jpg,principal_skinner
img355.jpg,principal_skinner
img356.jpg,homer_simpson
img357.jpg,edna_krabappel
img358.jpg,charles_montgomery_burns
img359.jpg,krusty_the_clown
img36.jpg,chief_wiggum
img360.jpg,moe_szyslak
img361.jpg,lenny_leonard
img362.jpg,ned_flanders
img363.jpg,chief_wiggum
img364.jpg,apu_nahasapeemapetilon
img365.jpg,lisa_simpson
img366.jpg,lenny_leonard
img367.jpg,sideshow_bob
img368.jpg,apu_nahasapeemapetilon
img369.jpg,homer_simpson
img37.jpg,homer_simpson
img370.jpg,principal_skinner
img371.jpg,nelson_muntz
img372.jpg,ned_flanders
img373.jpg,ned_flanders
img374.jpg,kent_brockman
img375.jpg,abraham_grampa_simpson
img376.jpg,nelson_muntz
img377.jpg,ned_flanders
img378.jpg,kent_brockman
img379.jpg,bart_simpson
img38.jpg,moe_szyslak
img380.jpg,maggie_simpson
img381.jpg,principal_skinner
img382.jpg,lisa_simpson
img383.jpg,principal_skinner
img384.jpg,sideshow_bob
img385.jpg,bart_simpson
img386.jpg,principal_skinner
img387.jpg,lisa_simpson
img388.jpg,apu_nahasapeemapetilon
img389.jpg,principal_skinner
img39.jpg,moe_szyslak
img390.jpg,homer_simpson
img391.jpg,apu_nahasapeemapetilon
img392.jpg,principal_skinner
img393.jpg,homer_simpson
img394.jpg,lenny_leonard
img395.jpg,milhouse_van_houten
img396.jpg,ned_flanders
img397.jpg,edna_krabappel
img398.jpg,comic_book_guy
img399.jpg,bart_simpson
img4.jpg,lisa_simpson
img40.jpg,moe_szyslak
img400.jpg,abraham_grampa_simpson
img401.jpg,chief_wiggum
img402.jpg,krusty_the_clown
img403.jpg,chief_wiggum
img404.jpg,moe_szyslak
img405.jpg,principal_skinner
img406.jpg,edna_krabappel
img407.jpg,krusty_the_clown
img408.jpg,principal_skinner
img409.jpg,kent_brockman
img41.jpg,principal_skinner
img410.jpg,principal_skinner
img411.jpg,kent_brockman
img412.jpg,chief_wiggum
img413.jpg,nelson_muntz
img414.jpg,marge_simpson
img415.jpg,sideshow_bob
img416.jpg,lenny_leonard
img417.jpg,ned_flanders
img418.jpg,bart_simpson
img419.jpg,ned_flanders
img42.jpg,comic_book_guy
img420.jpg,principal_skinner
img421.jpg,bart_simpson
img422.jpg,milhouse_van_houten
img423.jpg,lenny_leonard
img424.jpg,lisa_simpson
img425.jpg,abraham_grampa_simpson
img426.jpg,homer_simpson
img427.jpg,mayor_quimby
img428.jpg,marge_simpson
img429.jpg,kent_brockman
img43.jpg,principal_skinner
img430.jpg,homer_simpson
img431.jpg,krusty_the_clown
img432.jpg,krusty_the_clown
img433.jpg,milhouse_van_houten
img434.jpg,milhouse_van_houten
img435.jpg,ned_flanders
img436.jpg,lisa_simpson
img437.jpg,moe_szyslak
img438.jpg,krusty_the_clown
img439.jpg,apu_nahasapeemapetilon
img44.jpg,abraham_grampa_simpson
img440.jpg,mayor_quimby
img441.jpg,marge_simpson
img442.jpg,comic_book_guy
img443.jpg,apu_nahasapeemapetilon
img444.jpg,carl_carlson
img445.jpg,principal_skinner
img446.jpg,krusty_the_clown
img447.jpg,sideshow_bob
img448.jpg,mayor_quimby
img449.jpg,sideshow_bob
img45.jpg,principal_skinner
img450.jpg,sideshow_bob
img451.jpg,homer_simpson
img452.jpg,abraham_grampa_simpson
img453.jpg,comic_book_guy
img454.jpg,lenny_leonard
img455.jpg,ned_flanders
img456.jpg,homer_simpson
img457.jpg,ned_flanders
img458.jpg,charles_montgomery_burns
img459.jpg,ned_flanders
img46.jpg,krusty_the_clown
img460.jpg,ned_flanders
img461.jpg,principal_skinner
img462.jpg,principal_skinner
img463.jpg,homer_simpson
img464.jpg,homer_simpson
img465.jpg,ned_flanders
img466.jpg,milhouse_van_houten
img467.jpg,kent_brockman
img468.jpg,sideshow_bob
img469.jpg,principal_skinner
img47.jpg,principal_skinner
img470.jpg,principal_skinner
img471.jpg,homer_simpson
img472.jpg,homer_simpson
img473.jpg,sideshow_bob
img474.jpg,milhouse_van_houten
img475.jpg,chief_wiggum
img476.jpg,moe_szyslak
img477.jpg,moe_szyslak
img478.jpg,charles_montgomery_burns
img479.jpg,apu_nahasapeemapetilon
img48.jpg,abraham_grampa_simpson
img480.jpg,milhouse_van_houten
img481.jpg,homer_simpson
img482.jpg,charles_montgomery_burns
img483.jpg,charles_montgomery_burns
img484.jpg,marge_simpson
img485.jpg,principal_skinner
img486.jpg,homer_simpson
img487.jpg,krusty_the_clown
img488.jpg,apu_nahasapeemapetilon
img489.jpg,abraham_grampa_simpson
img49.jpg,moe_szyslak
img490.jpg,lisa_simpson
img491.jpg,apu_nahasapeemapetilon
img492.jpg,lisa_simpson
img493.jpg,principal_skinner
img494.jpg,kent_brockman
img495.jpg,nelson_muntz
img496.jpg,comic_book_guy
img497.jpg,chief_wiggum
img498.jpg,charles_montgomery_burns
img499.jpg,chief_wiggum
img5.jpg,principal_skinner
img50.jpg,lisa_simpson
img500.jpg,abraham_grampa_simpson
img501.jpg,bart_simpson
img502.jpg,ned_flanders
img503.jpg,krusty_the_clown
img504.jpg,homer_simpson
img505.jpg,lisa_simpson
img506.jpg,ned_flanders
img507.jpg,ned_flanders
img508.jpg,apu_nahasapeemapetilon
img509.jpg,principal_skinner
img51.jpg,moe_szyslak
img510.jpg,lisa_simpson
img511.jpg,marge_simpson
img512.jpg,charles_montgomery_burns
img513.jpg,lisa_simpson
img514.jpg,chief_wiggum
img515.jpg,krusty_the_clown
img516.jpg,apu_nahasapeemapetilon
img517.jpg,krusty_the_clown
img518.jpg,apu_nahasapeemapetilon
img519.jpg,milhouse_van_houten
img52.jpg,milhouse_van_houten
img520.jpg,nelson_muntz
img521.jpg,edna_krabappel
img522.jpg,lisa_simpson
img523.jpg,principal_skinner
img524.jpg,lisa_simpson
img525.jpg,abraham_grampa_simpson
img526.jpg,milhouse_van_houten
img527.jpg,chief_wiggum
img528.jpg,apu_nahasapeemapetilon
img529.jpg,charles_montgomery_burns
img53.jpg,krusty_the_clown
img530.jpg,homer_simpson
img531.jpg,moe_szyslak
img532.jpg,ned_flanders
img533.jpg,bart_simpson
img534.jpg,abraham_grampa_simpson
img535.jpg,ned_flanders
img536.jpg,ned_flanders
img537.jpg,chief_wiggum
img538.jpg,abraham_grampa_simpson
img539.jpg,moe_szyslak
img54.jpg,milhouse_van_houten
img540.jpg,ned_flanders
img541.jpg,homer_simpson
img542.jpg,nelson_muntz
img543.jpg,principal_skinner
img544.jpg,principal_skinner
img545.jpg,ned_flanders
img546.jpg,kent_brockman
img547.jpg,krusty_the_clown
img548.jpg,homer_simpson
img549.jpg,marge_simpson
img55.jpg,nelson_muntz
img550.jpg,apu_nahasapeemapetilon
img551.jpg,lenny_leonard
img552.jpg,milhouse_van_houten
img553.jpg,krusty_the_clown
img554.jpg,apu_nahasapeemapetilon
img555.jpg,mayor_quimby
img556.jpg,chief_wiggum
img557.jpg,lisa_simpson
img558.jpg,marge_simpson
img559.jpg,milhouse_van_houten
img56.jpg,nelson_muntz
img560.jpg,marge_simpson
img561.jpg,krusty_the_clown
img562.jpg,lenny_leonard
img563.jpg,moe_szyslak
img564.jpg,apu_nahasapeemapetilon
img565.jpg,charles_montgomery_burns
img566.jpg,sideshow_bob
img567.jpg,moe_szyslak
img568.jpg,principal_skinner
img569.jpg,nelson_muntz
img57.jpg,principal_skinner
img570.jpg,apu_nahasapeemapetilon
img571.jpg,homer_simpson
img572.jpg,abraham_grampa_simpson
img573.jpg,ned_flanders
img574.jpg,moe_szyslak
img575.jpg,abraham_grampa_simpson
img576.jpg,kent_brockman
img577.jpg,abraham_grampa_simpson
img578.jpg,moe_szyslak
img579.jpg,bart_simpson
img58.jpg,kent_brockman
img580.jpg,krusty_the_clown
img581.jpg,chief_wiggum
img582.jpg,homer_simpson
img583.jpg,moe_szyslak
img584.jpg,ned_flanders
img585.jpg,apu_nahasapeemapetilon
img586.jpg,ned_flanders
img587.jpg,apu_nahasapeemapetilon
img588.jpg,abraham_grampa_simpson
img589.jpg,moe_szyslak
img59.jpg,bart_simpson
img590.jpg,moe_szyslak
img591.jpg,chief_wiggum
img592.jpg,ned_flanders
img593.jpg,homer_simpson
img594.jpg,kent_brockman
img595.jpg,ned_flanders
img596.jpg,chief_wiggum
img597.jpg,krusty_the_clown
img598.jpg,krusty_the_clown
img599.jpg,lisa_simpson
img6.jpg,krusty_the_clown
img60.jpg,principal_skinner
img600.jpg,chief_wiggum
img601.jpg,apu_nahasapeemapetilon
img602.jpg,moe_szyslak
img603.jpg,homer_simpson
img604.jpg,principal_skinner
img605.jpg,comic_book_guy
img606.jpg,abraham_grampa_simpson
img607.jpg,homer_simpson
img608.jpg,apu_nahasapeemapetilon
img609.jpg,chief_wiggum
img61.jpg,milhouse_van_houten
img610.jpg,chief_wiggum
img611.jpg,homer_simpson
img612.jpg,marge_simpson
img613.jpg,principal_skinner
img614.jpg,homer_simpson
img615.jpg,ned_flanders
img616.jpg,lisa_simpson
img617.jpg,homer_simpson
img618.jpg,apu_nahasapeemapetilon
img619.jpg,apu_nahasapeemapetilon
img62.jpg,charles_montgomery_burns
img620.jpg,krusty_the_clown
img621.jpg,bart_simpson
img622.jpg,marge_simpson
img623.jpg,homer_simpson
img624.jpg,mayor_quimby
img625.jpg,mayor_quimby
img626.jpg,nelson_muntz
img627.jpg,homer_simpson
img628.jpg,ned_flanders
img629.jpg,ned_flanders
img63.jpg,abraham_grampa_simpson
img630.jpg,bart_simpson
img631.jpg,mayor_quimby
img632.jpg,apu_nahasapeemapetilon
img633.jpg,abraham_grampa_simpson
img634.jpg,ned_flanders
img635.jpg,charles_montgomery_burns
img636.jpg,ned_flanders
img637.jpg,ned_flanders
img638.jpg,lisa_simpson
img639.jpg,homer_simpson
img64.jpg,principal_skinner
img640.jpg,ned_flanders
img641.jpg,nelson_muntz
img642.jpg,moe_szyslak
img643.jpg,chief_wiggum
img644.jpg,apu_nahasapeemapetilon
img645.jpg,moe_szyslak
img646.jpg,chief_wiggum
img647.jpg,marge_simpson
img648.jpg,krusty_the_clown
img649.jpg,marge_simpson
img65.jpg,homer_simpson
img650.jpg,sideshow_bob
img651.jpg,lenny_leonard
img652.jpg,lenny_leonard
img653.jpg,charles_montgomery_burns
img654.jpg,kent_brockman
img655.jpg,principal_skinner
img656.jpg,moe_szyslak
img657.jpg,lisa_simpson
img658.jpg,ned_flanders
img659.jpg,charles_montgomery_burns
img66.jpg,principal_skinner
img660.jpg,nelson_muntz
img661.jpg,abraham_grampa_simpson
img662.jpg,chief_wiggum
img663.jpg,chief_wiggum
img664.jpg,bart_simpson
img665.jpg,edna_krabappel
img666.jpg,charles_montgomery_burns
img667.jpg,moe_szyslak
img668.jpg,principal_skinner
img669.jpg,moe_szyslak
img67.jpg,milhouse_van_houten
img670.jpg,charles_montgomery_burns
img671.jpg,kent_brockman
img672.jpg,abraham_grampa_simpson
img673.jpg,abraham_grampa_simpson
img674.jpg,ned_flanders
img675.jpg,charles_montgomery_burns
img676.jpg,ned_flanders
img677.jpg,nelson_muntz
img678.jpg,ned_flanders
img679.jpg,principal_skinner
img68.jpg,nelson_muntz
img680.jpg,apu_nahasapeemapetilon
img681.jpg,apu_nahasapeemapetilon
img682.jpg,homer_simpson
img683.jpg,sideshow_bob
img684.jpg,moe_szyslak
img685.jpg,nelson_muntz
img686.jpg,ned_flanders
img687.jpg,homer_simpson
img688.jpg,moe_szyslak
img689.jpg,lisa_simpson
img69.jpg,bart_simpson
img690.jpg,kent_brockman
img691.jpg,nelson_muntz
img692.jpg,charles_montgomery_burns
img693.jpg,milhouse_van_houten
img694.jpg,milhouse_van_houten
img695.jpg,principal_skinner
img696.jpg,apu_nahasapeemapetilon
img697.jpg,apu_nahasapeemapetilon
img698.jpg,milhouse_van_houten
img699.jpg,lisa_simpson
img7.jpg,apu_nahasapeemapetilon
img70.jpg,abraham_grampa_simpson
img700.jpg,abraham_grampa_simpson
img701.jpg,kent_brockman
img702.jpg,apu_nahasapeemapetilon
img703.jpg,moe_szyslak
img704.jpg,chief_wiggum
img705.jpg,chief_wiggum
img706.jpg,kent_brockman
img707.jpg,milhouse_van_houten
img708.jpg,apu_nahasapeemapetilon
img709.jpg,marge_simpson
img71.jpg,lisa_simpson
img710.jpg,moe_szyslak
img711.jpg,lenny_leonard
img712.jpg,lenny_leonard
img713.jpg,milhouse_van_houten
img714.jpg,charles_montgomery_burns
img715.jpg,abraham_grampa_simpson
img716.jpg,mayor_quimby
img717.jpg,ned_flanders
img718.jpg,apu_nahasapeemapetilon
img719.jpg,principal_skinner
img72.jpg,marge_simpson
img720.jpg,ned_flanders
img721.jpg,principal_skinner
img722.jpg,mayor_quimby
img723.jpg,homer_simpson
img724.jpg,chief_wiggum
img725.jpg,krusty_the_clown
img726.jpg,ned_flanders
img727.jpg,ned_flanders
img728.jpg,homer_simpson
img729.jpg,bart_simpson
img73.jpg,lisa_simpson
img730.jpg,apu_nahasapeemapetilon
img731.jpg,apu_nahasapeemapetilon
img732.jpg,apu_nahasapeemapetilon
img733.jpg,edna_krabappel
img734.jpg,chief_wiggum
img735.jpg,principal_skinner
img736.jpg,sideshow_bob
img737.jpg,moe_szyslak
img738.jpg,chief_wiggum
img739.jpg,bart_simpson
img74.jpg,abraham_grampa_simpson
img740.jpg,abraham_grampa_simpson
img741.jpg,mayor_quimby
img742.jpg,edna_krabappel
img743.jpg,edna_krabappel
img744.jpg,abraham_grampa_simpson
img745.jpg,lenny_leonard
img746.jpg,mayor_quimby
img747.jpg,milhouse_van_houten
img748.jpg,mayor_quimby
img749.jpg,apu_nahasapeemapetilon
img75.jpg,krusty_the_clown
img750.jpg,charles_montgomery_burns
img751.jpg,apu_nahasapeemapetilon
img752.jpg,sideshow_bob
img753.jpg,principal_skinner
img754.jpg,chief_wiggum
img755.jpg,charles_montgomery_burns
img756.jpg,comic_book_guy
img757.jpg,chief_wiggum
img758.jpg,krusty_the_clown
img759.jpg,marge_simpson
img76.jpg,ned_flanders
img760.jpg,principal_skinner
img761.jpg,kent_brockman
img762.jpg,sideshow_bob
img763.jpg,apu_nahasapeemapetilon
img764.jpg,chief_wiggum
img765.jpg,ned_flanders
img766.jpg,bart_simpson
img767.jpg,lisa_simpson
img768.jpg,marge_simpson
img769.jpg,moe_szyslak
img77.jpg,edna_krabappel
img770.jpg,abraham_grampa_simpson
img771.jpg,marge_simpson
img772.jpg,principal_skinner
img773.jpg,abraham_grampa_simpson
img774.jpg,bart_simpson
img775.jpg,marge_simpson
img776.jpg,nelson_muntz
img777.jpg,kent_brockman
img778.jpg,lisa_simpson
img779.jpg,kent_brockman
img78.jpg,charles_montgomery_burns
img780.jpg,milhouse_van_houten
img781.jpg,principal_skinner
img782.jpg,marge_simpson
img783.jpg,lisa_simpson
img784.jpg,chief_wiggum
img785.jpg,milhouse_van_houten
img786.jpg,ned_flanders
img787.jpg,moe_szyslak
img788.jpg,kent_brockman
img789.jpg,edna_krabappel
img79.jpg,mayor_quimby
img790.jpg,comic_book_guy
img791.jpg,lisa_simpson
img792.jpg,chief_wiggum
img793.jpg,homer_simpson
img794.jpg,sideshow_bob
img795.jpg,ned_flanders
img796.jpg,abraham_grampa_simpson
img797.jpg,homer_simpson
img798.jpg,principal_skinner
img799.jpg,sideshow_bob
img8.jpg,principal_skinner
img80.jpg,milhouse_van_houten
img800.jpg,abraham_grampa_simpson
img801.jpg,homer_simpson
img802.jpg,chief_wiggum
img803.jpg,milhouse_van_houten
img804.jpg,edna_krabappel
img805.jpg,charles_montgomery_burns
img806.jpg,milhouse_van_houten
img807.jpg,moe_szyslak
img808.jpg,principal_skinner
img809.jpg,edna_krabappel
img81.jpg,principal_skinner
img810.jpg,principal_skinner
img811.jpg,comic_book_guy
img812.jpg,apu_nahasapeemapetilon
img813.jpg,lisa_simpson
img814.jpg,rainier_wolfcastle
img815.jpg,principal_skinner
img816.jpg,marge_simpson
img817.jpg,apu_nahasapeemapetilon
img818.jpg,homer_simpson
img819.jpg,milhouse_van_houten
img82.jpg,abraham_grampa_simpson
img820.jpg,abraham_grampa_simpson
img821.jpg,moe_szyslak
img822.jpg,marge_simpson
img823.jpg,ned_flanders
img824.jpg,homer_simpson
img825.jpg,otto_mann
img826.jpg,apu_nahasapeemapetilon
img827.jpg,comic_book_guy
img828.jpg,homer_simpson
img829.jpg,mayor_quimby
img83.jpg,homer_simpson
img830.jpg,abraham_grampa_simpson
img831.jpg,chief_wiggum
img832.jpg,nelson_muntz
img833.jpg,principal_skinner
img834.jpg,ned_flanders
img835.jpg,homer_simpson
img836.jpg,edna_krabappel
img837.jpg,bart_simpson
img838.jpg,moe_szyslak
img839.jpg,charles_montgomery_burns
img84.jpg,chief_wiggum
img840.jpg,ned_flanders
img841.jpg,homer_simpson
img842.jpg,ned_flanders
img843.jpg,charles_montgomery_burns
img844.jpg,krusty_the_clown
img845.jpg,lenny_leonard
img846.jpg,lisa_simpson
img847.jpg,marge_simpson
img848.jpg,charles_montgomery_burns
img849.jpg,moe_szyslak
img85.jpg,marge_simpson
img850.jpg,sideshow_bob
img851.jpg,principal_skinner
img852.jpg,lisa_simpson
img853.jpg,principal_skinner
img854.jpg,abraham_grampa_simpson
img855.jpg,kent_brockman
img856.jpg,mayor_quimby
img857.jpg,homer_simpson
img858.jpg,sideshow_bob
img859.jpg,marge_simpson
img86.jpg,lisa_simpson
img860.jpg,principal_skinner
img861.jpg,charles_montgomery_burns
img862.jpg,marge_simpson
img863.jpg,moe_szyslak
img864.jpg,edna_krabappel
img865.jpg,krusty_the_clown
img866.jpg,marge_simpson
img867.jpg,ned_flanders
img868.jpg,krusty_the_clown
img869.jpg,lisa_simpson
img87.jpg,abraham_grampa_simpson
img870.jpg,nelson_muntz
img871.jpg,milhouse_van_houten
img872.jpg,milhouse_van_houten
img873.jpg,comic_book_guy
img874.jpg,milhouse_van_houten
img875.jpg,homer_simpson
img876.jpg,apu_nahasapeemapetilon
img877.jpg,lenny_leonard
img878.jpg,sideshow_bob
img879.jpg,abraham_grampa_simpson
img88.jpg,chief_wiggum
img880.jpg,lisa_simpson
img881.jpg,lisa_simpson
img882.jpg,kent_brockman
img883.jpg,homer_simpson
img884.jpg,marge_simpson
img885.jpg,bart_simpson
img886.jpg,principal_skinner
img887.jpg,homer_simpson
img888.jpg,charles_montgomery_burns
img889.jpg,principal_skinner
img89.jpg,sideshow_bob
img890.jpg,ned_flanders
img891.jpg,chief_wiggum
img892.jpg,krusty_the_clown
img893.jpg,homer_simpson
img894.jpg,groundskeeper_willie
img895.jpg,homer_simpson
img896.jpg,homer_simpson
img897.jpg,edna_krabappel
img898.jpg,moe_szyslak
img899.jpg,ned_flanders
img9.jpg,moe_szyslak
img90.jpg,nelson_muntz
img900.jpg,marge_simpson
img901.jpg,apu_nahasapeemapetilon
img902.jpg,moe_szyslak
img903.jpg,apu_nahasapeemapetilon
img904.jpg,barney_gumble
